"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"7787","Lhfpl6",0.0118229337132615,-6.75177830179326e-05,0,0.012,1,0,0
"7788","Lhpp",NA,NA,NA,NA,NA,0.0120249392928054,0.0566106035129911
"7789","Lhx8",NA,NA,NA,NA,NA,0,0
"7790","Lias",NA,NA,NA,NA,NA,0.0582932457872139,0.122698134133873
"7791","Lif",NA,NA,NA,NA,NA,0,0
"7792","Lifr",NA,NA,NA,NA,NA,0.0101555415810554,0
"7793","Lig1",NA,NA,NA,NA,NA,0.152060276587564,0.170806893658253
"7794","Lig3",NA,NA,NA,NA,NA,0.219739544685719,0.233899931934471
"7795","Lig4",NA,NA,NA,NA,NA,0.169860013105658,0.167583882433076
"7796","Lilra5",NA,NA,NA,NA,NA,0,0
"7797","Lilrb2",NA,NA,NA,NA,NA,0.00860902886125774,0
"7798","Lilrb3a",0.493218654353254,0.0145366679633497,0.005,0,1,0.0145366679633498,0
"7799","Lilrb4",0.00056693638399721,0.0476126274429762,0.013,0.407,1,0.0417458970560626,0.0268178728392414
"7800","Lilrc2",NA,NA,NA,NA,NA,0,0
"7801","Lim2",NA,NA,NA,NA,NA,0.0669641448857782,0
"7802","Lima1",4.47954031950885e-62,-0.0309083496863475,0.007,0.558,8.9590806390177e-59,0.0180929526024506,0.0401412087616834
"7803","Limch1",NA,NA,NA,NA,NA,0,0
"7804","Limd1",NA,NA,NA,NA,NA,0.121293260055721,0.242370926127113
"7805","Limd2",NA,NA,NA,NA,NA,2.02939584147609,2.03283676231226
"7806","Lime1",0.167436714770233,-0.0340385295060219,0.303,0.593,1,0.724907448541759,1.14844391911907
"7807","Limk1",NA,NA,NA,NA,NA,0.160991479003743,0.140482888283325
"7808","Limk2",NA,NA,NA,NA,NA,0.162413193275082,0.171857809103905
"7809","Lims1",NA,NA,NA,NA,NA,0.246541522016233,0.204982850879138
"7810","Lims2",NA,NA,NA,NA,NA,0.00692710634264327,0
"7811","Lin28a",NA,NA,NA,NA,NA,0.00377006116708321,0
"7812","Lin37",NA,NA,NA,NA,NA,0.2379105266402,0.0876837693742216
"7813","Lin52",NA,NA,NA,NA,NA,0,0
"7814","Lin54",NA,NA,NA,NA,NA,0.12434676601705,0.165753942708851
"7815","Lin7a",NA,NA,NA,NA,NA,0,0
"7816","Lin7c",NA,NA,NA,NA,NA,0.115317854917306,0.0767856520140163
"7817","Lin9",NA,NA,NA,NA,NA,0.0767024852990471,0.0387111147440564
"7818","Linc00176",NA,NA,NA,NA,NA,0,0
"7819","Lingo1",NA,NA,NA,NA,NA,0,0
"7820","Lingo4",NA,NA,NA,NA,NA,0,0
