"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"122","AABR07003344.1",NA,NA,NA,NA,NA,0,0
"123","AABR07003500.1",NA,NA,NA,NA,NA,0,0
"124","AABR07003537.1",NA,NA,NA,NA,NA,0,0.0481788282283529
"125","AABR07003650.1",NA,NA,NA,NA,NA,0,0
"126","AABR07004085.1",NA,NA,NA,NA,NA,0,0
"127","AABR07004101.2",NA,NA,NA,NA,NA,0,0
"128","AABR07004112.1",NA,NA,NA,NA,NA,0.0126991992568425,0.0828745966622498
"129","AABR07004228.1",NA,NA,NA,NA,NA,0.121499347202401,0.0375614720666662
"130","AABR07004232.1",NA,NA,NA,NA,NA,0.05814525488603,0.0173900671501341
"131","AABR07004232.2",NA,NA,NA,NA,NA,0.0162074516695131,0
"132","AABR07004259.1",NA,NA,NA,NA,NA,0,0
"133","AABR07004269.3",NA,NA,NA,NA,NA,0.458850050375837,0.345415625244887
"134","AABR07004269.4",NA,NA,NA,NA,NA,0,0
"135","AABR07004276.1",NA,NA,NA,NA,NA,0,0
"136","AABR07004404.1",NA,NA,NA,NA,NA,0.0434171654959419,0.0312596008911561
"137","AABR07004428.1",NA,NA,NA,NA,NA,0.00430357705627814,0.00708688545674634
"138","AABR07004876.1",NA,NA,NA,NA,NA,0.00822297316996814,0.0230355710799221
"139","AABR07004877.1",NA,NA,NA,NA,NA,0,0
"140","AABR07004894.1",NA,NA,NA,NA,NA,0.00430965303795001,0
"141","AABR07004912.1",NA,NA,NA,NA,NA,0,0
"142","AABR07004912.2",NA,NA,NA,NA,NA,0,0.0135647167244238
"143","AABR07004993.1",NA,NA,NA,NA,NA,0,0.00578903983107023
"144","AABR07005004.2",NA,NA,NA,NA,NA,0,0
"145","AABR07005004.3",NA,NA,NA,NA,NA,0,0
"146","AABR07005508.1",NA,NA,NA,NA,NA,0.00923510008388747,0.0574540978156986
"147","AABR07005533.1",NA,NA,NA,NA,NA,0.003644669556283,0.00734886754816281
"148","AABR07005572.2",NA,NA,NA,NA,NA,0,0
"149","AABR07005581.1",NA,NA,NA,NA,NA,0.0117425854949729,0
"150","AABR07005588.1",NA,NA,NA,NA,NA,0.218084827147987,0.242138854110121
"151","AABR07005618.1",NA,NA,NA,NA,NA,0.0810469206060409,0.203067661687149
"152","AABR07005633.1",NA,NA,NA,NA,NA,0.0251366831190729,0.0551298063613219
"153","AABR07005779.1",NA,NA,NA,NA,NA,0.0119277843791968,0.00453152787554703
"154","AABR07005779.3",NA,NA,NA,NA,NA,0,0.00343905429398523
"155","AABR07005779.5",NA,NA,NA,NA,NA,0,0
"156","AABR07005790.1",NA,NA,NA,NA,NA,0,0
"157","AABR07005794.1",NA,NA,NA,NA,NA,0,0.0158679381425361
"158","AABR07005821.1",0.000145535189353283,-0.00219326143703091,0,0.056,0.291070378706566,0,0
"159","AABR07005837.2",NA,NA,NA,NA,NA,0,0
"160","AABR07005838.1",NA,NA,NA,NA,NA,0.0160088456081778,0
"161","AABR07005844.1",NA,NA,NA,NA,NA,0,0
"162","AABR07006025.1",NA,NA,NA,NA,NA,0.0394571914569541,0.0347480524244495
"163","AABR07006076.1",NA,NA,NA,NA,NA,0,0
"164","AABR07006084.1",NA,NA,NA,NA,NA,0.00416359856234896,0
"165","AABR07006160.1",NA,NA,NA,NA,NA,0.00882852030742883,0.0756098218620469
"166","AABR07006258.2",NA,NA,NA,NA,NA,0.0970813474409645,0.0307092339334756
"167","AABR07006263.1",NA,NA,NA,NA,NA,0,0
"168","AABR07006269.1",NA,NA,NA,NA,NA,0.0571257527800943,0
"169","AABR07006275.1",3.6601739698511e-41,-0.00529066279592652,0.008,0.628,7.3203479397022e-38,0.00798219541000907,0.00454593556386969
"170","AABR07006278.1",0.000568056552613024,-0.0675273590525426,0.286,0.758,1,0.492943269414251,0.523898686328807
"171","AABR07006283.1",NA,NA,NA,NA,NA,0,0
"172","AABR07006310.1",1.04409947266611e-05,-0.000472779275518158,0,0.074,0.0208819894533222,0,0
"173","AABR07006311.1",NA,NA,NA,NA,NA,0.00361215694409776,0
"174","AABR07006333.1",NA,NA,NA,NA,NA,0.131087584208445,0.114682133528941
"175","AABR07006367.1",NA,NA,NA,NA,NA,0,0
"176","AABR07006458.1",NA,NA,NA,NA,NA,0.0211478373030956,0.0198287466323873
"177","AABR07006475.1",NA,NA,NA,NA,NA,0,0.0110800031877523
"178","AABR07006538.1",NA,NA,NA,NA,NA,0,0
"179","AABR07006576.1",NA,NA,NA,NA,NA,0.0132437496545695,0
"180","AABR07006624.1",NA,NA,NA,NA,NA,0,0
"181","AABR07006625.1",NA,NA,NA,NA,NA,0,0
"182","AABR07006625.2",NA,NA,NA,NA,NA,0,0
"183","AABR07006627.1",NA,NA,NA,NA,NA,0.129502509927299,0.117737869964976
"184","AABR07006673.2",NA,NA,NA,NA,NA,0,0
"185","AABR07006688.2",NA,NA,NA,NA,NA,0.00839875260987077,0
"186","AABR07006713.1",NA,NA,NA,NA,NA,0,0
"187","AABR07006724.1",NA,NA,NA,NA,NA,0.0218529695349659,0.00687393342434458
"188","AABR07006727.1",NA,NA,NA,NA,NA,0,0
"189","AABR07006866.1",NA,NA,NA,NA,NA,0,0
"190","AABR07006888.1",NA,NA,NA,NA,NA,0.00391662180179596,0
"191","AABR07006889.1",NA,NA,NA,NA,NA,0.00584269434355654,0.014792720565653
"192","AABR07006894.1",NA,NA,NA,NA,NA,0.0399920279040762,0.107845384037713
"193","AABR07007000.1",NA,NA,NA,NA,NA,0,0
"194","AABR07007032.1",NA,NA,NA,NA,NA,0.577442308563913,0.579991625029863
"195","AABR07007055.1",4.8689840711796e-28,0.0196011556757524,0.103,0.245,9.7379681423592e-25,0.296343839685417,0.618458298187658
"196","AABR07007068.1",1.8966354882097e-06,-0.138510244337005,0.202,0.446,0.0037932709764194,0.430973583941916,0.876003465251603
"197","AABR07007121.1",NA,NA,NA,NA,NA,0,0
"198","AABR07007124.1",NA,NA,NA,NA,NA,0,0
"199","AABR07007124.2",NA,NA,NA,NA,NA,0,0
"200","AABR07007130.2",NA,NA,NA,NA,NA,0.0160015533373179,0.0118414007340536
"201","AABR07007391.1",NA,NA,NA,NA,NA,0.00513901097271592,0
"202","AABR07007642.1",NA,NA,NA,NA,NA,0,0
"203","AABR07007675.1",NA,NA,NA,NA,NA,0.00439266113992656,0
"204","AABR07007690.1",NA,NA,NA,NA,NA,0.0051812835727804,0.0116111728296303
"205","AABR07007730.1",NA,NA,NA,NA,NA,0.00638514690580733,0
"206","AABR07007744.1",NA,NA,NA,NA,NA,0.0183621267023646,0
"207","AABR07007798.1",NA,NA,NA,NA,NA,0,0
"208","AABR07007799.1",NA,NA,NA,NA,NA,0,0
"209","AABR07007853.1",NA,NA,NA,NA,NA,0.00846865579950219,0
"210","AABR07007997.1",NA,NA,NA,NA,NA,0,0
"211","AABR07008016.1",NA,NA,NA,NA,NA,0.00839875260987077,0
"212","AABR07008030.1",NA,NA,NA,NA,NA,0,0
"213","AABR07008066.2",NA,NA,NA,NA,NA,0.0197119721481748,0.00293811430600968
"214","AABR07008142.2",NA,NA,NA,NA,NA,0.00527846098299909,0
"215","AABR07008293.1",NA,NA,NA,NA,NA,0,0
"216","AABR07008293.3",NA,NA,NA,NA,NA,0,0.00857769850049863
"217","AABR07008309.1",NA,NA,NA,NA,NA,0,0
"218","AABR07008370.1",NA,NA,NA,NA,NA,0.071294058715343,0.0115717581288829
"219","AABR07008386.1",NA,NA,NA,NA,NA,0,0
"220","AABR07008420.1",NA,NA,NA,NA,NA,0,0
"221","AABR07008439.1",NA,NA,NA,NA,NA,0,0
"222","AABR07008568.1",NA,NA,NA,NA,NA,0,0
"223","AABR07008608.1",NA,NA,NA,NA,NA,0.0709195999265801,0.174712635924168
"224","AABR07008670.1",NA,NA,NA,NA,NA,0,0
"225","AABR07008681.1",NA,NA,NA,NA,NA,0,0
"226","AABR07008876.1",NA,NA,NA,NA,NA,0,0
"227","AABR07008940.1",NA,NA,NA,NA,NA,0,0
"228","AABR07009105.1",NA,NA,NA,NA,NA,0.0159649912325554,0.0243369641092863
"229","AABR07009221.1",NA,NA,NA,NA,NA,0,0
"230","AABR07009377.1",NA,NA,NA,NA,NA,0,0
"231","AABR07009715.1",NA,NA,NA,NA,NA,0.0150869982198417,0
"232","AABR07009743.1",NA,NA,NA,NA,NA,0.0725056325786469,0.0718181537749695
"233","AABR07009787.1",NA,NA,NA,NA,NA,0,0
"234","AABR07009834.1",NA,NA,NA,NA,NA,0,0
"235","AABR07009931.1",NA,NA,NA,NA,NA,0,0.0259106107077943
"236","AABR07010030.2",NA,NA,NA,NA,NA,0.14942125609991,0.177589343409387
"237","AABR07010460.1",NA,NA,NA,NA,NA,0,0
"238","AABR07010585.1",NA,NA,NA,NA,NA,0,0
"239","AABR07010587.1",NA,NA,NA,NA,NA,0,0
"240","AABR07010592.2",NA,NA,NA,NA,NA,0,0
"241","AABR07010609.1",NA,NA,NA,NA,NA,0,0
"242","AABR07010620.1",NA,NA,NA,NA,NA,0,0
"243","AABR07010649.1",NA,NA,NA,NA,NA,0.15121933118058,0.120140333126141
"244","AABR07010682.1",NA,NA,NA,NA,NA,0.0264718503460845,0.008304262086073
"245","AABR07010705.1",NA,NA,NA,NA,NA,0.0356698694498846,0.0146612785582523
"246","AABR07010747.1",NA,NA,NA,NA,NA,0,0.00708688545674634
"247","AABR07010777.1",NA,NA,NA,NA,NA,0.00638514690580733,0.00866885018451936
"248","AABR07010878.1",NA,NA,NA,NA,NA,0.0513129772144151,0.0391657935359321
"249","AABR07010985.1",NA,NA,NA,NA,NA,0,0
"250","AABR07011013.1",NA,NA,NA,NA,NA,0.00519893282997829,0
"251","AABR07011057.1",NA,NA,NA,NA,NA,0,0.0146040494643918
"252","AABR07011057.2",NA,NA,NA,NA,NA,0,0
"253","AABR07011062.1",NA,NA,NA,NA,NA,0.0112734794945734,0.00504298438799596
"254","AABR07011708.2",NA,NA,NA,NA,NA,0,0
"255","AABR07011733.1",NA,NA,NA,NA,NA,0.00368323456327869,0.00797590851796587
"256","AABR07011857.1",NA,NA,NA,NA,NA,0.00616588628278061,0.0127541201076335
"257","AABR07011951.1",NA,NA,NA,NA,NA,0.00991763876925124,0.012047965235433
"258","AABR07011996.1",NA,NA,NA,NA,NA,0.264561243104605,0.282627560097346
"259","AABR07012054.1",NA,NA,NA,NA,NA,0.0034519073597762,0.054945333863966
"260","AABR07012058.1",NA,NA,NA,NA,NA,0,0
"261","AABR07012097.1",NA,NA,NA,NA,NA,0.0104211579618027,0
"262","AABR07012100.2",NA,NA,NA,NA,NA,0,0
"263","AABR07012129.1",NA,NA,NA,NA,NA,0,0
"264","AABR07012131.1",3.90957678255698e-06,-0.00208997362991452,0,0.1,0.00781915356511396,0,0
"265","AABR07012139.1",NA,NA,NA,NA,NA,0.00879953306719725,0
"266","AABR07012475.2",NA,NA,NA,NA,NA,0.0911579071897158,0.0378741681017142
"267","AABR07012583.2",NA,NA,NA,NA,NA,0.0351719777257244,0.0114741997712704
"268","AABR07012592.1",NA,NA,NA,NA,NA,0,0
"269","AABR07012762.1",NA,NA,NA,NA,NA,0,0
"270","AABR07012762.2",NA,NA,NA,NA,NA,0,0
"271","AABR07012774.1",NA,NA,NA,NA,NA,0,0
"272","AABR07012775.1",NA,NA,NA,NA,NA,0.0954478664038358,0.0689634146806815
"273","AABR07012795.1",NA,NA,NA,NA,NA,0.0339203524875281,0.017078726994665
"274","AABR07012826.1",NA,NA,NA,NA,NA,0,0
"275","AABR07012868.1",NA,NA,NA,NA,NA,0,0
"276","AABR07013111.1",NA,NA,NA,NA,NA,0,0
"277","AABR07013123.1",NA,NA,NA,NA,NA,0.0222847472302958,0.0174942479135817
"278","AABR07013154.2",NA,NA,NA,NA,NA,0.00805767175237553,0.0136418737415759
"279","AABR07013157.1",NA,NA,NA,NA,NA,0.00416403546475647,0.0256373668065028
"280","AABR07013202.1",NA,NA,NA,NA,NA,0,0
"281","AABR07013208.1",NA,NA,NA,NA,NA,0,0.00364723510170575
"282","AABR07013255.1",NA,NA,NA,NA,NA,0.0364320181026645,0.0266990523255031
"283","AABR07013288.4",NA,NA,NA,NA,NA,0,0
"284","AABR07013425.1",NA,NA,NA,NA,NA,0.0106026744813105,0
"285","AABR07013566.1",NA,NA,NA,NA,NA,0.0260514981877634,0.0120959353324335
"286","AABR07013583.1",NA,NA,NA,NA,NA,0.00554626439761853,0.00763322759529941
"287","AABR07013701.1",NA,NA,NA,NA,NA,0.0250579319415708,0.0184680434523424
"288","AABR07013729.1",NA,NA,NA,NA,NA,0,0.00870895989976534
"289","AABR07013798.1",NA,NA,NA,NA,NA,0,0
"290","AABR07013802.1",NA,NA,NA,NA,NA,0.0448134531673227,0.0626604004319502
"291","AABR07013922.1",NA,NA,NA,NA,NA,0,0
"292","AABR07014114.1",NA,NA,NA,NA,NA,0.00380800231071779,0.00563204718363594
"293","AABR07014118.1",NA,NA,NA,NA,NA,0,0
"294","AABR07014158.1",NA,NA,NA,NA,NA,0.0437560007198247,0.0879165266724707
"295","AABR07014218.1",NA,NA,NA,NA,NA,0,0
"296","AABR07014289.1",NA,NA,NA,NA,NA,0,0
"297","AABR07014301.3",NA,NA,NA,NA,NA,0,0
"298","AABR07014304.1",NA,NA,NA,NA,NA,0,0
"299","AABR07014306.2",NA,NA,NA,NA,NA,0,0.01401304007921
"300","AABR07014512.1",NA,NA,NA,NA,NA,0.0104872482808843,0
"301","AABR07014547.1",NA,NA,NA,NA,NA,0,0
"302","AABR07014550.1",NA,NA,NA,NA,NA,0,0
"303","AABR07014638.1",NA,NA,NA,NA,NA,0,0
"304","AABR07014855.1",NA,NA,NA,NA,NA,0.00584269434355654,0.0240308152881526
"305","AABR07014875.1",NA,NA,NA,NA,NA,0,0
"306","AABR07014974.1",NA,NA,NA,NA,NA,0.0123207070265721,0
"307","AABR07014996.1",NA,NA,NA,NA,NA,0,0.0373813819258758
"308","AABR07015006.1",NA,NA,NA,NA,NA,0.0106713096666568,0.00371874547679119
"309","AABR07015015.1",NA,NA,NA,NA,NA,0,0.00532621875074579
"310","AABR07015015.2",NA,NA,NA,NA,NA,0,0
"311","AABR07015057.1",NA,NA,NA,NA,NA,0.491650007558796,0.820760239313749
"312","AABR07015165.1",NA,NA,NA,NA,NA,0.0201364281357999,0.0207800299737358
"313","AABR07015180.1",NA,NA,NA,NA,NA,0,0
"314","AABR07015294.1",NA,NA,NA,NA,NA,0.0112461162213734,0.0123403636832634
"315","AABR07015346.1",NA,NA,NA,NA,NA,0.0193338210346995,0.0093527081003785
"316","AABR07015507.1",NA,NA,NA,NA,NA,0.517082926113563,0.508997350684079
"317","AABR07015559.1",NA,NA,NA,NA,NA,0,0
"318","AABR07015639.1",NA,NA,NA,NA,NA,0.00742449026344756,0
"319","AABR07015719.1",NA,NA,NA,NA,NA,0,0
"320","AABR07015743.1",NA,NA,NA,NA,NA,0,0
"321","AABR07015824.1",NA,NA,NA,NA,NA,0.0178255291067095,0
"322","AABR07015831.1",NA,NA,NA,NA,NA,0,0.0084228401818711
"323","AABR07015846.1",NA,NA,NA,NA,NA,0,0
"324","AABR07015941.1",NA,NA,NA,NA,NA,0,0
"325","AABR07016572.1",NA,NA,NA,NA,NA,0.0291586877777947,0.0145901684265575
"326","AABR07016578.2",NA,NA,NA,NA,NA,0,0
"327","AABR07016578.3",NA,NA,NA,NA,NA,0.00977925055103995,0.0114856547476042
"328","AABR07016623.1",NA,NA,NA,NA,NA,0,0
"329","AABR07016640.1",NA,NA,NA,NA,NA,0.00302900929836888,0
"330","AABR07016841.1",NA,NA,NA,NA,NA,0,0.0158661160607659
"331","AABR07016845.1",NA,NA,NA,NA,NA,0.069491571947284,0.0404463689233568
"332","AABR07016856.1",NA,NA,NA,NA,NA,0.012054198350653,0.027457527140149
"333","AABR07016865.1",NA,NA,NA,NA,NA,0,0.0111150046044108
"334","AABR07017110.1",NA,NA,NA,NA,NA,0.0470852598165857,0.0419662307914422
"335","AABR07017200.1",NA,NA,NA,NA,NA,0,0
"336","AABR07017208.2",NA,NA,NA,NA,NA,0,0
"337","AABR07017236.2",NA,NA,NA,NA,NA,0.00780462776262879,0.00308591550267903
"338","AABR07017250.1",NA,NA,NA,NA,NA,0,0
"339","AABR07017268.1",NA,NA,NA,NA,NA,0,0
"340","AABR07017597.1",NA,NA,NA,NA,NA,0,0
"341","AABR07017610.1",NA,NA,NA,NA,NA,0,0
"342","AABR07017617.1",NA,NA,NA,NA,NA,0,0
"343","AABR07017624.2",NA,NA,NA,NA,NA,0,0
"344","AABR07017626.1",NA,NA,NA,NA,NA,0,0
"345","AABR07017634.1",NA,NA,NA,NA,NA,0,0
"346","AABR07017635.1",NA,NA,NA,NA,NA,0,0
"347","AABR07017635.2",NA,NA,NA,NA,NA,0,0
"348","AABR07017639.2",NA,NA,NA,NA,NA,0,0
"349","AABR07017649.1",NA,NA,NA,NA,NA,0,0
"350","AABR07017649.2",6.58358990510546e-23,-0.000933980122198863,0.004,0.353,1.31671798102109e-19,0.00305395223017304,0
"351","AABR07017693.2",NA,NA,NA,NA,NA,0,0
"352","AABR07017693.3",NA,NA,NA,NA,NA,0,0
"353","AABR07017701.1",NA,NA,NA,NA,NA,0,0
"354","AABR07017716.1",NA,NA,NA,NA,NA,0,0
"355","AABR07017737.1",NA,NA,NA,NA,NA,0,0
"356","AABR07017745.1",NA,NA,NA,NA,NA,0,0
"357","AABR07017768.6",NA,NA,NA,NA,NA,0,0
"358","AABR07017768.8",NA,NA,NA,NA,NA,0,0
"359","AABR07017770.1",NA,NA,NA,NA,NA,0,0
"360","AABR07017770.2",NA,NA,NA,NA,NA,0,0
"361","AABR07017789.1",NA,NA,NA,NA,NA,0,0
"362","AABR07017814.1",NA,NA,NA,NA,NA,0,0
"363","AABR07017815.1",NA,NA,NA,NA,NA,0,0
"364","AABR07017818.1",NA,NA,NA,NA,NA,0,0
"365","AABR07017824.1",NA,NA,NA,NA,NA,0,0
"366","AABR07017824.2",NA,NA,NA,NA,NA,0,0
"367","AABR07017825.5",NA,NA,NA,NA,NA,0,0
"368","AABR07017838.1",NA,NA,NA,NA,NA,0,0
"369","AABR07017846.1",2.22705348158196e-12,-0.00693450061224404,0,0.178,4.45410696316392e-09,0,0
"370","AABR07017868.2",NA,NA,NA,NA,NA,0,0
"371","AABR07017868.3",NA,NA,NA,NA,NA,0,0
"372","AABR07017868.4",NA,NA,NA,NA,NA,0,0
"373","AABR07017874.1",NA,NA,NA,NA,NA,0.0272781972505206,0
"374","AABR07017875.1",NA,NA,NA,NA,NA,0,0
"375","AABR07017901.1",NA,NA,NA,NA,NA,0,0
