"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"1","1700066B19Rik",NA,NA,NA,NA,NA,0.0565149998658182,0
"2","1700092M07Rik",NA,NA,NA,NA,NA,0.00791953096446988,0
"3","5S-rRNA.103",NA,NA,NA,NA,NA,0.0073590661431437,0.017817144879506
"4","5S-rRNA.120",NA,NA,NA,NA,NA,0.00854625343112061,0.0282736098560058
"5","5S-rRNA.122",NA,NA,NA,NA,NA,0,0
"6","5S-rRNA.123",NA,NA,NA,NA,NA,0.0103577460686325,0
"7","5S-rRNA.195",NA,NA,NA,NA,NA,0,0
"8","5S-rRNA.206",NA,NA,NA,NA,NA,0.00339407180541195,0
"9","5S-rRNA.223",NA,NA,NA,NA,NA,0,0
"10","5S-rRNA.258",NA,NA,NA,NA,NA,0.00593765949214522,0
"11","5S-rRNA.264",NA,NA,NA,NA,NA,0.00848497945371687,0
"12","5S-rRNA.274",NA,NA,NA,NA,NA,0.00349216056652248,0
"13","5S-rRNA.285",NA,NA,NA,NA,NA,0.00131180336375323,0
"14","5S-rRNA.40",NA,NA,NA,NA,NA,0,0
"15","5S-rRNA.97",NA,NA,NA,NA,NA,0,0
"16","7SK.108",NA,NA,NA,NA,NA,0.00769271026061928,0
"17","7SK.116",NA,NA,NA,NA,NA,0.00754437606277269,0
"18","7SK.124",NA,NA,NA,NA,NA,0.00881826250514723,0
"19","7SK.134",NA,NA,NA,NA,NA,0.148981370555242,0.167573549431068
"20","7SK.137",NA,NA,NA,NA,NA,0,0
"21","7SK.153",NA,NA,NA,NA,NA,0.00338236255673292,0
"22","7SK.20",NA,NA,NA,NA,NA,0,0
"23","7SK.22",NA,NA,NA,NA,NA,0.00178347585988571,0
"24","7SK.23",NA,NA,NA,NA,NA,0.0118096927974741,0
"25","7SK.232",NA,NA,NA,NA,NA,0,0
"26","7SK.233",NA,NA,NA,NA,NA,0,0
"27","7SK.235",NA,NA,NA,NA,NA,0.0217558842741095,0.0321142350670433
"28","7SK.239",NA,NA,NA,NA,NA,0,0
"29","7SK.253",NA,NA,NA,NA,NA,0.056590296532954,0.111996235027974
"30","7SK.261",NA,NA,NA,NA,NA,0,0
"31","7SK.272",NA,NA,NA,NA,NA,0.00524526220082899,0
"32","7SK.279",NA,NA,NA,NA,NA,0.00316824036249005,0
"33","7SK.298",NA,NA,NA,NA,NA,0.00279482651292049,0
"34","7SK.316",NA,NA,NA,NA,NA,0.00137478636708486,0
"35","7SK.356",NA,NA,NA,NA,NA,0.00104377671237206,0
"36","7SK.365",NA,NA,NA,NA,NA,0.0147155642579234,0.024974826133166
"37","7SK.63",NA,NA,NA,NA,NA,0.00341969702242392,0
"38","7SK.85",NA,NA,NA,NA,NA,0.00177669738170743,0
"39","7SK.90",NA,NA,NA,NA,NA,0.00221995420132794,0
"40","A1cf",NA,NA,NA,NA,NA,0,0
"41","A2m",NA,NA,NA,NA,NA,0.00677844086082491,0
"42","A3galt2",NA,NA,NA,NA,NA,0.00412979066007486,0
"43","AA926063",NA,NA,NA,NA,NA,0.0499708009811455,0.018569946088223
"44","Aaas",NA,NA,NA,NA,NA,0.074186649238907,0.0339932281996791
"45","AABR07000109.1",NA,NA,NA,NA,NA,0.00583030139031206,0
"46","AABR07000147.1",NA,NA,NA,NA,NA,0.000873587879000674,0
"47","AABR07000156.1",NA,NA,NA,NA,NA,0.00116072851059306,0
"48","AABR07000159.4",NA,NA,NA,NA,NA,0.00162605574953365,0
"49","AABR07000382.1",NA,NA,NA,NA,NA,0,0
"50","AABR07000385.2",NA,NA,NA,NA,NA,0.0152140564812059,0.0937191765449566
"51","AABR07000398.1",NA,NA,NA,NA,NA,0.884453692776648,2.199292184362
"52","AABR07000411.1",NA,NA,NA,NA,NA,0,0
"53","AABR07000433.1",NA,NA,NA,NA,NA,0,0
