"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"1","1700066B19Rik",NA,NA,NA,NA,NA,0.0561293642669931,0.0454550312737279
"2","1700092M07Rik",NA,NA,NA,NA,NA,0.00190833051564047,0.0377907599205073
"3","5S-rRNA.103",NA,NA,NA,NA,NA,0.00363236993028938,0
"4","5S-rRNA.120",NA,NA,NA,NA,NA,0.00424521854462429,0
"5","5S-rRNA.122",NA,NA,NA,NA,NA,0.00200575317060087,0
"6","5S-rRNA.123",NA,NA,NA,NA,NA,0.0160147402942362,0
"7","5S-rRNA.195",NA,NA,NA,NA,NA,0,0
"8","5S-rRNA.206",NA,NA,NA,NA,NA,0,0
"9","5S-rRNA.223",NA,NA,NA,NA,NA,0,0
"10","5S-rRNA.258",NA,NA,NA,NA,NA,0.00181481270495959,0
"11","5S-rRNA.264",NA,NA,NA,NA,NA,0.0108885403776509,0
"12","5S-rRNA.274",NA,NA,NA,NA,NA,0.0035061822389294,0
"13","5S-rRNA.285",NA,NA,NA,NA,NA,0.00167535881805181,0
"14","5S-rRNA.40",NA,NA,NA,NA,NA,0.00523210621780578,0
"15","5S-rRNA.97",NA,NA,NA,NA,NA,0.00789462967828211,0
"16","7SK.108",NA,NA,NA,NA,NA,0.00668252135849452,0
"17","7SK.116",NA,NA,NA,NA,NA,0.00196352001156948,0
"18","7SK.124",NA,NA,NA,NA,NA,0,0
"19","7SK.134",NA,NA,NA,NA,NA,0.0320701806639029,0.0686413803604048
"20","7SK.137",NA,NA,NA,NA,NA,0,0
"21","7SK.153",NA,NA,NA,NA,NA,0.00987720477513256,0
"22","7SK.20",NA,NA,NA,NA,NA,0.00240904297350911,0
"23","7SK.22",NA,NA,NA,NA,NA,0.0129946337833981,0
"24","7SK.23",NA,NA,NA,NA,NA,0.00165671131733098,0
"25","7SK.232",NA,NA,NA,NA,NA,0.0052063690142358,0
"26","7SK.233",NA,NA,NA,NA,NA,0,0
"27","7SK.235",NA,NA,NA,NA,NA,0.0702254028070468,0.0479606176076042
"28","7SK.239",NA,NA,NA,NA,NA,0,0
"29","7SK.253",NA,NA,NA,NA,NA,0.0167766823587414,0.0215212481134575
"30","7SK.261",NA,NA,NA,NA,NA,0.00142754057900846,0
"31","7SK.272",NA,NA,NA,NA,NA,0.0048578347497026,0.0201019874956109
"32","7SK.279",NA,NA,NA,NA,NA,0,0
"33","7SK.298",NA,NA,NA,NA,NA,0,0
"34","7SK.316",NA,NA,NA,NA,NA,0,0
"35","7SK.356",NA,NA,NA,NA,NA,0.00604473816093921,0
"36","7SK.365",NA,NA,NA,NA,NA,0.0157913116139089,0
"37","7SK.63",NA,NA,NA,NA,NA,0,0
"38","7SK.85",NA,NA,NA,NA,NA,0,0
"39","7SK.90",NA,NA,NA,NA,NA,0,0
"40","A1cf",NA,NA,NA,NA,NA,0,0
"41","A2m",NA,NA,NA,NA,NA,0,0
"42","A3galt2",NA,NA,NA,NA,NA,0.00271875531100129,0
"43","AA926063",NA,NA,NA,NA,NA,0.036627582724425,0.0401440401109443
"44","Aaas",NA,NA,NA,NA,NA,0.0733011610008682,0.032121789778782
"45","AABR07000109.1",NA,NA,NA,NA,NA,0.00286697254120315,0
"46","AABR07000147.1",NA,NA,NA,NA,NA,0,0
"47","AABR07000156.1",NA,NA,NA,NA,NA,0,0
"48","AABR07000159.4",NA,NA,NA,NA,NA,0.00393136355264447,0
"49","AABR07000382.1",NA,NA,NA,NA,NA,0.0064101187719183,0
"50","AABR07000385.2",NA,NA,NA,NA,NA,0.0241479513185523,0.0176479113167782
"51","AABR07000398.1",NA,NA,NA,NA,NA,0.946684960070667,2.33704932862832
"52","AABR07000411.1",NA,NA,NA,NA,NA,0,0
"53","AABR07000433.1",NA,NA,NA,NA,NA,0.00156387155201498,0
"54","AABR07000493.1",8.11020170619045e-30,0.0121346839630568,0.015,0.679,1.62204034123809e-26,0.0288701322282899,0.0271621180917064
"55","AABR07000534.1",NA,NA,NA,NA,NA,0,0
"56","AABR07000629.3",NA,NA,NA,NA,NA,0.0105324886821668,0
"57","AABR07000658.2",0.000488474095283407,0.00880771015827612,0.004,0,0.976948190566813,0.00827138203825853,0
"58","AABR07001037.1",NA,NA,NA,NA,NA,0,0
"59","AABR07001048.1",NA,NA,NA,NA,NA,0,0
"60","AABR07001064.1",NA,NA,NA,NA,NA,0.00211135174491296,0
"61","AABR07001099.1",NA,NA,NA,NA,NA,0.0434690486477008,0.0391320581269414
"62","AABR07001099.2",NA,NA,NA,NA,NA,0.273061903293523,0.343816351797341
"63","AABR07001100.1",NA,NA,NA,NA,NA,0.00947141686969572,0
"64","AABR07001210.1",NA,NA,NA,NA,NA,0,0
