"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"1","AABR07006310.1",1.1035105856239e-10,-0.295355524004096,0.207,0.354,2.2070211712478e-07,0.564683751542262,1.32507474306206
"2","AABR07030791.1",1.61571809730775e-60,-0.350187451315876,0.017,0.667,3.2314361946155e-57,0.17070992110778,0.276769977385485
"3","AABR07035722.1",6.10432632422015e-15,-0.262375773789108,0.304,0.98,1.22086526484403e-11,0.839165201899522,0.742824284588715
"4","AABR07060872.1",1.25151831452963e-38,0.644114555217456,0.157,1,2.50303662905927e-35,1.05174727285827,0.104305678014898
"5","Abca1",0.307934038585522,-0.398934479126851,0.261,0.545,1,0.972483838771724,1.65426311099352
"6","Abi3",0.00902179256867854,0.255494145577398,0.492,0.98,1,1.37856807257093,0.975318741141913
"7","AC111804.2",0.00680177100022074,0.253106275566198,0.05,0.131,1,0.254094682349173,0
"8","AC114233.2",1.2675219471033e-41,0.254713297729339,0.178,0.152,2.5350438942066e-38,0.547922192539242,0.445380595842336
"9","Acer3",8.38991799790527e-25,0.340816832020721,0.188,0.263,1.67798359958105e-21,0.487426112399282,0.227864124088272
"10","Acp5",1.6502925387325e-45,-1.16286943840454,0.14,0.97,3.30058507746499e-42,1.40204210502387,2.48395221213618
"11","Alcam",2.18565369752662e-10,-0.250343235389631,0.055,0.687,4.37130739505323e-07,0.160767924334435,0.419025145550814
"12","Alox5ap",1.69487157469033e-08,0.451224984875833,0.675,0.556,3.38974314938065e-05,1.94070198629882,1.51374949283577
"13","Anxa1",0.091529660511116,0.431844496442791,0.33,0.768,1,1.64003789034533,1.032193113538
"14","Anxa3",3.86938384931587e-09,-1.39499705692459,0.105,0.697,7.73876769863174e-06,0.894796788463642,2.08095835348233
"15","Arl4a",0.000160204546255856,0.303004531736407,0.192,0.737,0.320409092511711,0.541131030771961,0.278968857181084
"16","Aspa",0.00406674184239423,-0.348632035190827,0.019,0.576,1,0.119497066876097,0.637184040390736
"17","Axl",9.72524342585368e-80,-0.844989286553079,0.033,0.97,1.94504868517074e-76,0.320476550532364,0.895081253737899
"18","Blvra",0.113340265439826,0.396797303300083,0.606,0.859,1,1.74229287499419,1.33404826111562
"19","Btg2",2.12681639214575e-06,0.682527796905631,0.822,1,0.0042536327842915,2.77829264409268,1.87141406905352
"20","C1qa",1.67447719010767e-20,-1.13411041594686,0.116,0.626,3.34895438021534e-17,2.20806840671024,4.02129738665956
"21","C1qb",1.73128670090504e-18,-1.08112086564308,0.119,0.616,3.46257340181008e-15,2.19425454470471,3.77810722785207
"22","C1qc",8.22889334210127e-39,-0.893802833756259,0.109,0.909,1.64577866842025e-35,2.07430025047945,3.8867406214084
"23","C3",0.036808994057452,0.394976098869813,0.449,0.909,1,1.33758546058871,1.03841500139807
"24","Ccl2",3.35675413127816e-48,0.256996593568551,0.126,1,6.71350826255633e-45,1.48348937118591,1.07845089425252
"25","Ccl21",0.000334009658893274,0.254754951175644,0.188,0.727,0.668019317786547,0.746377690313867,0.334007026238572
"26","Ccl24",2.07937470574963e-22,-0.474892181809441,0.01,0.141,4.15874941149927e-19,0.0472692407323371,1.00217930594117
"27","Ccl3",5.19290184979673e-08,0.728102162726564,0.454,0.485,0.000103858036995935,2.27044358096082,1.91279857341388
"28","Ccl5",3.16986317670737e-51,0.734058595233388,0.114,1,6.33972635341474e-48,0.882028353745464,0
"29","Ccl6",0.515680699519273,0.256979289023003,0.755,0.889,1,3.18188088454845,3.19932928808877
"30","Ccl7",2.98659570449487e-16,-0.661555954097076,0.002,0.384,5.97319140898973e-13,0.012977276900753,0.906529320135588
"31","Ccnd1",7.87376213763961e-10,-0.318837980466137,0.05,0.677,1.57475242752792e-06,0.273361711178513,0.539309616988638
"32","Cd14",5.25953546810778e-12,-0.32798660798425,0.126,0.758,1.05190709362156e-08,0.467197199259816,0.900984075468775
"33","Cd163",1.29897324366671e-12,-0.304196705946553,0.007,0.172,2.59794648733341e-09,0.0725702580088751,1.06617338973345
"34","Cd59",0.486092008874631,0.251019506733638,0.577,0.859,1,1.86453021196455,1.65281620765627
"35","Cd63",0.0189078415959631,-0.51607671517618,0.318,0.697,1,2.13035832637206,2.79842978418693
"36","Cd68",0.0191671603788699,-0.379656949230549,0.61,0.828,1,1.72663842398043,2.32945050372366
"37","Cd7",0.000687044949960347,0.989570207911337,0.057,0.616,1,1.10376480539355,0.199231133304211
"38","Cd74",2.37471700747207e-07,-1.10562734939603,0.741,0.929,0.000474943401494413,3.74292349564694,5.28708957169842
"39","Cd83",0.622986441240078,-0.392600834995245,0.102,0.556,1,0.388498036329021,0.881123289298983
"40","Cd8a",3.85593480264788e-17,-0.831966055467989,0.071,0.303,7.71186960529576e-14,0.438178605683007,1.69886197610926
"41","Cd8b",1.64572186253482e-68,-0.535093125433535,0.069,0.99,3.29144372506965e-65,0.279817921222216,0.65824346737904
"42","Cd9",0.279189488795172,0.503496932393632,0.309,0.747,1,1.29141601963848,0.706693361867526
"43","Cdc42ep3",0.00290691035892723,0.326533923874813,0.181,0.697,1,0.684420971226549,0.508354294053186
"44","Cebpb",2.98424455802317e-05,0.459178029565951,0.853,1,0.0596848911604634,3.69634371637241,3.04149769721588
"45","Cebpd",7.65247578259893e-17,0.456623541927555,0.416,0.343,1.53049515651979e-13,1.30153965131161,1.04494642142938
"46","Cfd",0.0214913079792084,-0.397504648468377,0.135,0.485,1,0.871934474451564,2.53022816937667
"47","Cfh",1.05118474234827e-18,-0.567770457027199,0.335,0.99,2.10236948469654e-15,1.1938758593102,2.0330356013137
"48","Ch25h",6.33449090740681e-20,-0.513393001631554,0.05,0.111,1.26689818148136e-16,0.405314584320394,1.12832434643049
"49","Chi3l1",0.209435777429291,0.54330649940386,0.644,0.99,1,2.16940053262804,1.84094584171392
"50","Chp2",8.82168015227105e-16,-0.308484247080195,0.012,0.182,1.76433603045421e-12,0.0454873748933774,0.488926623828773
"51","Cited2",0.926497488641598,-0.312272573506269,0.335,0.697,1,1.19276863509292,1.33494825355457
"52","Ckb",0.864049598829614,-0.252277601730438,0.451,0.667,1,1.14768190086608,1.63003374707533
"53","Clec10a",4.75996998366252e-33,-1.17478877149239,0.038,0.222,9.51993996732504e-30,0.368734472827884,2.32790498034611
"54","Clec4d",9.09477278268447e-09,0.790777706654829,0.266,0.879,1.81895455653689e-05,1.25152447282214,0.413650112916779
"55","Clec4m",3.79003860586216e-97,0.698271070824739,0.021,1,7.58007721172431e-94,0.788366026076751,0
"56","Cma1",0.253584828306735,3.02729612991486,0.09,0.141,1,3.03168792596223,0
"57","Col1a1",2.91149699870915e-52,-0.28778564081846,0.026,0.152,5.8229939974183e-49,0.0690252514648323,0.593864703543269
"58","Coq10b",0.00952875587513827,0.315435972981373,0.169,0.677,1,0.437675630119046,0.202003790969689
"59","Crip1",0.00982251812883458,0.424300491317648,0.8,1,1,3.43428279025202,2.76987350868489
"60","Crip2",6.03671886230152e-08,-0.313254364353905,0.033,0.646,0.00012073437724603,0.131014311116182,0.347007785739193
"61","Csf3r",2.18438592174789e-25,0.501912634345613,0.211,0.98,4.36877184349578e-22,0.803952052119728,0.269369643913202
"62","Cst3",1.43263833839665e-09,-0.867723024806854,0.551,0.859,2.8652766767933e-06,2.25926561375652,4.01512770534641
