"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"1","AABR07027872.1",0.0174960746696402,0.407158653137403,0.647,0.744,1,2.00047117290221,1.98270588997832
"2","AABR07034739.1",1.210973399149e-79,0.325059423935769,0.06,0.977,2.421946798298e-76,0.390960006913489,0
"3","AABR07060872.1",1.02514471801114e-18,0.586047712045398,0.179,0.895,2.05028943602229e-15,0.772536017427155,0.116312669422922
"4","Adam19",0.00598970657667449,-0.2730295884012,0.09,0.465,1,0.234683803810525,0.960300631868006
"5","Ccl5",0.0345559938212239,0.253222719143462,0.852,0.942,1,5.57620305182316,5.60271277081114
"6","Cd24",2.13903858520297e-26,0.292781976503961,0.115,0.837,4.27807717040594e-23,0.422893234284938,0.131879958100279
"7","Cd244",1.13000681594365e-08,0.312865057048829,0.216,0.826,2.26001363188731e-05,0.688386548883074,0.457807095253515
"8","Cd3d",1.79756426087468e-05,-0.390943327117161,0.508,0.86,0.0359512852174937,1.4366540757957,1.98677717065112
"9","Cd3e",0.0217835097100355,-0.250918962521083,0.516,0.814,1,1.61142145048697,2.05460031416093
"10","Cd3g",0.00564305930316069,-0.431356346693174,0.514,0.791,1,1.66900997574326,2.16209238545963
"11","Cd59",4.77218863194047e-05,0.284423360686566,0.377,0.535,0.0954437726388095,0.987496559422485,1.0233543183813
"12","Cd7",0.23254590567704,0.257394461569628,0.254,0.593,1,0.891573063911638,1.03659834554796
"13","Cd74",0.00187619712305004,0.530684139726058,0.38,0.558,1,1.44110588377031,1.22397527576603
"14","Cd9",0.688196926903335,0.250676013554566,0.581,0.953,1,1.41696682642455,1.0346984002939
"15","Cd96",0.00541666300768701,0.266746280605622,0.415,0.628,1,0.926751027756455,1.31177740428257
"16","Cst7",6.41544169789134e-10,0.391047679046206,0.356,0.453,1.28308833957827e-06,0.845399019155073,0.754842323921066
"17","Dok2",0.0559452772657307,0.300201786441202,0.62,0.826,1,1.38898395024694,1.7401344048012
"18","Efhd2",0.0350453100316644,0.352979734381366,0.654,0.849,1,1.61324226841178,1.38360867936625
"19","Fcer1g",0.657925507621301,0.685893826098051,0.537,0.942,1,2.33542670566099,1.59020297824816
"20","Fgl2",0.496410035481177,0.288475848939816,0.761,0.942,1,2.24891778136588,2.85232687012239
"21","Fgr",0.0894951485171614,0.275203685615703,0.177,0.372,1,0.472293260455434,0.251987451778756
"22","Gadd45b",0.00208811911765322,0.366774555019849,0.369,0.895,1,0.918725309295947,0.405734861718968
"23","Gzma",5.02096202994123e-14,0.58711658546393,0.218,0.884,1.00419240598825e-10,2.36862712546877,1.70662807321447
"24","Gzmbl2",9.07215717907015e-12,0.302088172239788,0.232,0.372,1.81443143581403e-08,1.10078723391983,0.889784069240025
"25","Gzmm",0.000215312352902611,0.260969268945022,0.96,0.965,0.430624705805221,3.35354801881945,3.05734029336508
"26","Hba-a1",0.879687452673954,0.259694638536109,0.881,1,1,2.30244405039646,1.25180320635824
