"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"17","Cd74",0.00683589575204918,0.515186132549892,0.277,0.797,1,1.11744134430335,0.40660855370033
"18","Clec1a",0.00280876175510842,0.251573020367291,0.497,0.609,1,1.15896321102006,1.0856551472007
"19","Colec12",0.0050292649534465,0.260745368051993,0.484,0.656,1,1.08637215640049,1.40510831012465
"20","Crabp2.1",8.03495243325457e-11,-0.39977594410434,0.126,0.523,1.60699048665091e-07,0.506861757838101,0.755634518877218
"21","Depp1",1.61589591767106e-07,-0.351868650475308,0.044,0.695,0.000323179183534212,0.287758362469673,0.603323816071506
"22","Ednrb",0.00481132261638074,0.437772395603913,0.597,0.766,1,1.52491197022521,1.88854707772815
"23","Efemp1",2.58083397168539e-05,-0.360792566524516,0.208,0.406,0.0516166794337077,0.610422401569079,1.2810567032591
"24","Eln",6.0624345624486e-05,0.303229975740309,0.453,0.555,0.121248691248972,1.11605302791479,1.0411583707365
"25","Fgl2",0.000235059463947505,0.331940153336454,0.95,0.945,0.47011892789501,2.78079008890471,2.69716170027057
"26","Fn1",1.23265147383084e-07,0.312103511773043,0.245,0.398,0.000246530294766169,0.898191047106651,1.03363123702281
"27","Fosb",3.47322620406702e-10,0.431267885996731,0.302,1,6.94645240813404e-07,1.03242078068104,0.104671680113377
"28","Foxp2",4.45817753908218e-05,-0.310253283177608,0.189,0.414,0.0891635507816436,0.801308233480493,1.20340676155824
"29","Gja1",0.00111130521885626,0.315373207786706,0.874,0.883,1,2.0724361141341,2.47019856550886
"30","Gjc2",8.72923502189812e-27,0.265212759464606,0.17,0.172,1.74584700437962e-23,0.565161768739688,0.513007595049538
"31","Gsn",0.407466180961501,0.330764186167355,0.283,0.711,1,0.662515935302073,0.336978567704183
"32","Hamp",0.0550236464900941,-0.465498087832285,0.019,0.25,1,0.513725760254104,2.68446167823836
"33","Hba-a1",0.148602706089964,0.493417967650311,0.925,1,1,2.63914413575024,1.28780070784704
"34","Hba-a2",0.115962946597633,0.589909090632019,0.717,1,1,1.93676976541798,0.576565716034627
"35","Hba-a3",1.47727237339164e-45,0.25407135083987,0.05,1,2.95454474678327e-42,0.289355540822724,0
"36","Hbb",6.46124354267305e-20,0.392158965029454,0.195,0.984,1.29224870853461e-16,0.693934646782729,0.138273560185508
"37","Hspa1b",1.82969156796247e-25,0.267526924848446,0.164,1,3.65938313592493e-22,0.647379307408585,0.137757843128064
"38","Htra1",0.962671912847059,0.355449440129282,0.579,0.797,1,1.77793106286725,2.19635238479495
"39","Icam2",0.0147526274784147,0.258612196565403,0.736,0.898,1,1.62020510161297,1.7996120344583
"40","Id1",0.00195931538571646,-0.421518310494664,0.164,0.688,1,0.55956352947859,1.74555247182587
"41","Ier3",0.402464303368992,-0.294873937849392,0.283,0.578,1,0.680882280790624,1.13812035982954
"42","Ifi27l2b",0.100897780021861,-0.297817819608651,0.925,1,1,2.97613880215712,2.74824779758752
"43","Igf1",0.309174083000128,0.303829692534047,0.277,0.617,1,0.786948528133658,0.505212079482543
"44","Igfbp5",0.0209949988402428,0.566461725990278,0.774,0.945,1,3.6055142878939,3.40346075032101
"45","Ighm",2.30035364750359e-34,0.287574619925372,0.107,1,4.60070729500718e-31,0.40581056365161,0.0382818234714104
"46","Itgb4",5.95384305784072e-06,-0.253432380942398,0.289,0.844,0.0119076861156814,0.780841486012745,1.07193041801462
"47","Lamp1",0.015730149582721,0.282183213356543,0.786,0.914,1,1.84569197216198,2.00837648535878
"48","LOC100134871",0.959488861218007,0.493909940517076,0.962,1,1,3.02641106035279,1.10700079417673
"49","Ltbp4",7.69042615897788e-05,0.46971663035239,0.849,0.898,0.153808523179558,2.29069144589687,2.19839291743589
"50","Lyve1",0.00750314808426545,0.270079116714775,0.918,0.977,1,3.42966421624817,3.67085467992163
"51","Mafb",2.92857183800682e-24,-0.290779281414409,0.094,0.906,5.85714367601364e-21,0.229595506862804,0.502478635094887
"52","Mfap2",5.71423486245091e-08,0.259478258198551,0.264,0.406,0.000114284697249018,0.747638705024788,0.84019249499179
"53","Mgp",0.0195571135113069,-0.252913781451314,0.296,0.531,1,1.00543601221422,1.43721349742383
"54","Mmrn1",0.00299473884762091,0.272918460279843,0.981,0.977,1,3.60893908579181,3.7483947994837
"55","Mmrn2",0.115665663777164,0.308073616878149,0.579,0.805,1,1.43385330285944,1.79437757386421
"56","Mt1",0.00278062723213476,-0.44913944062123,0.233,0.461,1,0.969875459182034,1.89452485286519
"57","Mt2A",2.50970263159719e-12,-0.51231620732115,0.075,0.773,5.01940526319437e-09,0.315991513000341,1.27935079936528
"58","Mybpc1",0.190650422617709,-0.270799079127392,0.006,0.234,1,0.0094244476058634,0.835478523651787
"59","Nectin2",0.00655035898677736,0.260357670333151,0.623,0.719,1,1.1800734515958,1.28299803041357
"60","Nnat",0.0449753663961488,-0.26160943614224,0.182,0.672,1,0.51154335871225,0.643419702165815
"61","P4ha2",6.97322467630235e-07,-0.288250195855698,0.119,0.367,0.00139464493526047,0.250174989499956,0.673474528580804
"62","Plac8",0.000230597248799749,0.306622960390025,0.101,0.688,0.461194497599498,0.394506013264012,0.0162254828396815
"63","RT1-Ba",5.7129763847466e-06,0.266413160942953,0.063,0.688,0.0114259527694932,0.323461574480776,0.0491162506186576
"64","RT1-Da",1.62748493724943e-26,0.360829842322494,0.157,1,3.25496987449886e-23,0.671582476939906,0.146683845666502
"65","S100a6",0.0261371200353456,0.281139745135542,0.755,0.859,1,2.29109236943253,2.07644726826919
"66","Sbspon",1.08746716742054e-13,-0.324712988990878,0.05,0.438,2.17493433484108e-10,0.185215636598675,0.479005238275323
"67","Serpine2",1.05139461767227e-05,0.38041913228017,0.774,0.82,0.0210278923534455,1.65668731011895,1.74796132428007
"68","Thbd",0.299213627343292,0.38267352388576,0.597,0.742,1,2.32055114876653,2.9505246285129
"69","Timp1",0.0647292015858974,0.319399139417343,0.421,0.695,1,0.931315800726954,1.25143354430848
"70","Vwf",0.0127876513256989,-0.286929547720914,0.038,0.172,1,0.227440114650771,0.716578723854989
"71","Zfp36",2.78091214911259e-12,-0.322675501345643,0.346,0.984,5.56182429822517e-09,1.03758131570763,1.16679602663064
