"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"21","Ccl5",9.00655803002162e-20,0.314247956680812,0.157,0.945,1.80131160600432e-16,0.721033081673806,0.275656658780385
"22","Ccl7",8.69423326481712e-08,0.948822905731103,0.087,0.455,0.000173884665296343,0.979270897046681,0
"23","Ccn1",0.963402635777076,0.495722982909949,0.593,1,1,2.37506325113158,0.966309719968962
"24","Cd59",0.125147572796247,0.309792400960975,0.684,0.891,1,1.4715014129691,1.67521658541131
"25","Cd74",1.8881368404229e-09,0.699350913832277,0.283,1,3.7762736808458e-06,1.45414442103617,0.214113467828128
"26","Cd79b",2.44071638416997e-39,0.48846478193957,0.096,1,4.88143276833994e-36,0.614132072840459,0
"27","Cd83",3.19535191154762e-42,0.259865118929035,0.075,0.945,6.39070382309524e-39,0.350024136786273,0
"28","Cd9",2.83205037326968e-21,-0.511977520567392,0.096,0.218,5.66410074653936e-18,0.51562624083409,1.67899330000689
"29","Cdkn1c",0.120054925651411,0.304221978504847,0.214,0.545,1,0.588680376368484,0.293588868823198
"30","Cebpd",0.665280992547974,0.257808402935275,0.617,0.945,1,2.12007034042624,1.23044085273658
"31","Ch25h",1.82416738656283e-14,0.514851419482661,0.226,0.982,3.64833477312566e-11,0.912039723869072,0.120722759247313
"32","Cited2",0.751326112023157,0.256216105206389,0.599,0.982,1,1.7082676041905,0.949381234409626
"33","Clec3b",0.0461022755502261,0.252609157803547,0.154,0.6,1,0.387867015539465,0.178225143081272
"34","Col3a1",0.000172678501022206,0.65806431960385,0.843,0.855,0.345357002044411,2.78163009717922,2.78623316624969
"35","Col6a1",0.167908732405605,0.345424167574046,0.47,0.727,1,1.03157307865264,1.74715809178131
"36","Col6a2",3.95490538071891e-05,0.66514415222192,0.78,0.891,0.0790981076143782,1.91498603663579,2.11341309779261
"37","Crip1",0.870256510617875,-0.425976051894264,0.967,1,1,3.50235470553755,2.9508259146684
"38","Cryab",0.789094594454607,-0.481704270519141,0.16,0.545,1,0.599857212465393,1.95941935529575
"39","Cspg4",0.000128326709762951,-0.255651296504669,0.142,0.418,0.256653419525902,0.396533817191232,0.995268203560015
"40","Csrp2",1.4699641992935e-28,-0.415116290715515,0.054,0.836,2.939928398587e-25,0.188108679522021,1.18137188894454
"41","Cxcl1",1.40744372748348e-18,0.691181568558012,0.139,0.891,2.81488745496696e-15,1.03014675779511,0.0685713558348883
"42","Cyba",0.450831696315422,0.331182043810933,0.578,0.891,1,1.22013977754399,0.903933824807324
"43","Cygb",0.012791771427783,0.317536250046229,0.822,0.927,1,1.88598248384146,1.8273743518729
"44","Dclk1",2.90516737759886e-09,-0.274109373447726,0.045,0.345,5.81033475519773e-06,0.111527106497034,0.41287421449821
"45","Dcn",1.89490790691226e-08,-0.898608157670854,0.163,0.345,3.78981581382452e-05,0.556171266035196,1.9235092258348
"46","Dkk3",4.22785542859703e-17,-0.394040710395977,0.036,0.273,8.45571085719406e-14,0.118763734890473,1.10142253796793
"47","Dmd",3.36637453830817e-19,-0.599756372034574,0.093,0.236,6.73274907661634e-16,0.242195050344273,1.11224823181442
"48","Dstn",0.701277625283207,-0.42804324164629,0.861,0.945,1,2.25760061816717,2.60036207842972
"49","Ecrg4",2.47482754758622e-08,0.63931390249063,0.232,0.382,4.94965509517244e-05,1.0009406168281,0.605814722751503
"50","Emilin1",0.0810085676160445,-0.4713099573592,0.075,0.545,1,0.160510034242875,0.695408346538719
"51","Emp1",0.000368226586707575,0.344695529582783,0.34,0.509,0.73645317341515,0.819890947186365,0.659428400480631
"52","Enpp1",3.98777011322382e-11,0.300871708623009,0.244,0.327,7.97554022644764e-08,0.642762099372543,0.628701861808825
"53","Errfi1",0.000991196745169914,0.788694133857351,0.762,0.927,1,2.18755772532329,1.64569169953989
"54","Esam",0.497502658308591,0.394894085622862,0.554,0.927,1,1.28316367680779,0.849092361398093
